title,genres,rating,adjusted_rating,userId
Broadcast News (1987),Comedy|Drama|Romance,4.5,0.6666666666666665,22352
Working Girl (1988),Comedy|Drama|Romance,4.5,0.6666666666666665,22352
My Cousin Vinny (1992),Comedy,4.5,0.6666666666666665,22352
Children of a Lesser God (1986),Drama,4.5,0.6666666666666665,22352
American History X (1998),Crime|Drama,4.5,0.6666666666666665,22352
Elizabeth (1998),Drama,4.5,0.6666666666666665,22352
"Big Chill, The (1983)",Comedy|Drama,4.5,0.6666666666666665,22352
King Kong (1933),Action|Adventure|Fantasy|Horror,4.5,0.6666666666666665,22352
"Prince of Egypt, The (1998)",Animation|Musical,4.0,0.16666666666666652,22352
"Red Violin, The (Violon rouge, Le) (1998)",Drama|Mystery,4.5,0.6666666666666665,22352
"Ideal Husband, An (1999)",Comedy|Romance,4.0,0.16666666666666652,22352
Summer of Sam (1999),Drama,4.0,0.16666666666666652,22352
Spartacus (1960),Action|Drama|Romance|War,4.5,0.6666666666666665,22352
"Mission, The (1986)",Drama,4.5,0.6666666666666665,22352
"Thomas Crown Affair, The (1999)",Action|Mystery,4.0,0.16666666666666652,22352
"Pelican Brief, The (1993)",Crime|Drama|Mystery|Romance|Thriller,4.5,0.6666666666666665,22352
Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller,4.5,0.6666666666666665,22352
For Love of the Game (1999),Comedy|Drama,4.0,0.16666666666666652,22352
"Hard Day's Night, A (1964)",Adventure|Comedy|Musical,4.5,0.6666666666666665,22352
Double Jeopardy (1999),Action|Crime|Drama|Thriller,4.0,0.16666666666666652,22352
"Mystery, Alaska (1999)",Children|Comedy,4.0,0.16666666666666652,22352
Risky Business (1983),Comedy,4.5,0.6666666666666665,22352
High Plains Drifter (1973),Western,4.5,0.6666666666666665,22352
South Pacific (1958),Musical|Romance|War,4.5,0.6666666666666665,22352
"Dirty Dozen, The (1967)",Action|Drama|War,4.5,0.6666666666666665,22352
Goldfinger (1964),Action|Adventure|Thriller,4.5,0.6666666666666665,22352
From Russia with Love (1963),Action|Adventure|Thriller,4.0,0.16666666666666652,22352
Dr. No (1962),Action|Adventure|Thriller,4.5,0.6666666666666665,22352
"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western,4.5,0.6666666666666665,22352
Licence to Kill (1989),Action|Adventure|Thriller,4.0,0.16666666666666652,22352
Thunderball (1965),Action|Adventure|Thriller,4.5,0.6666666666666665,22352
"Insider, The (1999)",Drama|Thriller,4.5,0.6666666666666665,22352
Trading Places (1983),Comedy,4.0,0.16666666666666652,22352
"Longest Day, The (1962)",Action|Drama|War,4.5,0.6666666666666665,22352
Tora! Tora! Tora! (1970),Action|Drama|War,4.5,0.6666666666666665,22352
"Verdict, The (1982)",Drama|Mystery,5.0,1.1666666666666665,22352
Stand and Deliver (1988),Comedy|Drama,4.5,0.6666666666666665,22352
"Shop Around the Corner, The (1940)",Comedy|Drama|Romance,4.0,0.16666666666666652,22352
"Natural, The (1984)",Drama,4.5,0.6666666666666665,22352
"River Runs Through It, A (1992)",Drama,4.5,0.6666666666666665,22352
Midnight Run (1988),Action|Comedy|Crime|Thriller,4.0,0.16666666666666652,22352
"Hurricane, The (1999)",Drama,4.5,0.6666666666666665,22352
Snow Falling on Cedars (1999),Drama,4.5,0.6666666666666665,22352
Stalag 17 (1953),Drama|War,4.0,0.16666666666666652,22352
Forever Young (1992),Drama|Romance|Sci-Fi,4.5,0.6666666666666665,22352
To Sir with Love (1967),Drama,4.5,0.6666666666666665,22352
Key Largo (1948),Crime|Drama|Film-Noir|Thriller,4.5,0.6666666666666665,22352
Breaking Away (1979),Comedy|Drama,4.0,0.16666666666666652,22352
American Graffiti (1973),Comedy|Drama,5.0,1.1666666666666665,22352
"Searchers, The (1956)",Drama|Western,4.5,0.6666666666666665,22352
"Taking of Pelham One Two Three, The (1974)",Action|Crime,4.5,0.6666666666666665,22352
Animal House (1978),Comedy,4.5,0.6666666666666665,22352
Double Indemnity (1944),Crime|Drama|Film-Noir,5.0,1.1666666666666665,22352
"Good Morning, Vietnam (1987)",Comedy|Drama|War,4.0,0.16666666666666652,22352
Guess Who's Coming to Dinner (1967),Drama,4.0,0.16666666666666652,22352
Hud (1963),Drama|Western,4.0,0.16666666666666652,22352
"Hustler, The (1961)",Drama,4.5,0.6666666666666665,22352
Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi,4.5,0.6666666666666665,22352
Network (1976),Comedy|Drama,4.5,0.6666666666666665,22352
No Way Out (1987),Drama|Mystery|Thriller,4.5,0.6666666666666665,22352
Return to Me (2000),Drama|Romance,4.0,0.16666666666666652,22352
Diner (1982),Comedy|Drama,4.5,0.6666666666666665,22352
Where the Heart Is (2000),Comedy|Drama,4.0,0.16666666666666652,22352
Shanghai Noon (2000),Action|Adventure|Comedy|Western,4.0,0.16666666666666652,22352
White Christmas (1954),Comedy|Musical|Romance,4.5,0.6666666666666665,22352
For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western,4.5,0.6666666666666665,22352
"Paper Chase, The (1973)",Drama,4.5,0.6666666666666665,22352
Serpico (1973),Crime|Drama,5.0,1.1666666666666665,22352
X-Men (2000),Action|Adventure|Sci-Fi,4.5,0.6666666666666665,22352
Anatomy of a Murder (1959),Drama|Mystery,4.5,0.6666666666666665,22352
Breaker Morant (1980),Drama|War,4.0,0.16666666666666652,22352
"Tao of Steve, The (2000)",Comedy,4.0,0.16666666666666652,22352
Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller,4.0,0.16666666666666652,22352
"Time Machine, The (1960)",Action|Adventure|Sci-Fi,4.0,0.16666666666666652,22352
Quills (2000),Drama|Romance,4.0,0.16666666666666652,22352
"Living Daylights, The (1987)",Action|Adventure|Thriller,4.0,0.16666666666666652,22352
Wall Street (1987),Drama,4.5,0.6666666666666665,22352
"Family Man, The (2000)",Comedy|Drama|Romance,4.0,0.16666666666666652,22352
Thirteen Days (2000),Drama|Thriller|War,4.5,0.6666666666666665,22352
"Officer and a Gentleman, An (1982)",Drama|Romance,5.0,1.1666666666666665,22352
Gettysburg (1993),Drama|War,4.5,0.6666666666666665,22352
Save the Last Dance (2001),Drama|Romance,4.0,0.16666666666666652,22352
"Magnificent Seven, The (1960)",Adventure|Western,4.0,0.16666666666666652,22352
"Man Who Shot Liberty Valance, The (1962)",Crime|Drama|Western,5.0,1.1666666666666665,22352
"Score, The (2001)",Action|Drama,4.0,0.16666666666666652,22352
Lean on Me (1989),Drama,4.5,0.6666666666666665,22352
"Others, The (2001)",Drama|Horror|Mystery|Thriller,4.0,0.16666666666666652,22352
Training Day (2001),Crime|Drama|Thriller,4.0,0.16666666666666652,22352
Dirty Harry (1971),Action|Crime|Thriller,4.5,0.6666666666666665,22352
Fiddler on the Roof (1971),Drama|Musical,4.5,0.6666666666666665,22352
"Last Castle, The (2001)",Action,4.0,0.16666666666666652,22352
Life as a House (2001),Drama,4.5,0.6666666666666665,22352
"Man Who Wasn't There, The (2001)",Crime|Drama,4.0,0.16666666666666652,22352
Heist (2001),Crime|Drama,4.0,0.16666666666666652,22352
In the Bedroom (2001),Drama,4.5,0.6666666666666665,22352
Witness for the Prosecution (1957),Drama|Mystery|Thriller,4.0,0.16666666666666652,22352
Gosford Park (2001),Comedy|Drama|Mystery,4.5,0.6666666666666665,22352
M*A*S*H (a.k.a. MASH) (1970),Comedy|Drama|War,4.0,0.16666666666666652,22352
We Were Soldiers (2002),Action|Drama|War,4.5,0.6666666666666665,22352
"Rookie, The (2002)",Drama,4.0,0.16666666666666652,22352
Unfaithful (2002),Drama|Thriller,4.0,0.16666666666666652,22352
Insomnia (2002),Action|Crime|Drama|Mystery|Thriller,4.5,0.6666666666666665,22352
"Sum of All Fears, The (2002)",Drama|Thriller,4.0,0.16666666666666652,22352
Mr. Deeds (2002),Comedy|Romance,4.0,0.16666666666666652,22352
"Quiet American, The (2002)",Drama|Thriller|War,4.5,0.6666666666666665,22352
25th Hour (2002),Crime|Drama,4.0,0.16666666666666652,22352
My Girl (1991),Comedy|Drama|Romance,4.0,0.16666666666666652,22352
"Recruit, The (2003)",Action|Thriller,4.0,0.16666666666666652,22352
"Life of David Gale, The (2003)",Crime|Drama|Thriller,4.0,0.16666666666666652,22352
Tears of the Sun (2003),Action|Drama|Thriller,4.0,0.16666666666666652,22352
Spellbound (2002),Documentary,4.0,0.16666666666666652,22352
X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller,4.5,0.6666666666666665,22352
Matchstick Men (2003),Comedy|Crime|Drama,4.5,0.6666666666666665,22352
Underworld (2003),Action|Fantasy|Horror,4.0,0.16666666666666652,22352
All the President's Men (1976),Drama|Thriller,5.0,1.1666666666666665,22352
WarGames (1983),Drama|Sci-Fi|Thriller,4.0,0.16666666666666652,22352
Hannah and Her Sisters (1986),Comedy|Drama|Romance,4.5,0.6666666666666665,22352
Bullitt (1968),Action|Crime|Drama|Thriller,4.0,0.16666666666666652,22352
In America (2002),Drama|Romance,4.0,0.16666666666666652,22352
"Last Samurai, The (2003)",Action|Adventure|Drama|War,4.5,0.6666666666666665,22352
"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War,4.0,0.16666666666666652,22352
Hidalgo (2004),Adventure|Drama,4.0,0.16666666666666652,22352
Band of Brothers (2001),Action|Drama|War,4.5,0.6666666666666665,22352
Pride and Prejudice (1995),Drama|Romance,4.5,0.6666666666666665,22352
"Day of the Jackal, The (1973)",Crime|Thriller,4.5,0.6666666666666665,22352
"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller,4.0,0.16666666666666652,22352
"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",Crime|Drama,4.5,0.6666666666666665,22352
"Manchurian Candidate, The (2004)",Thriller,4.0,0.16666666666666652,22352
Collateral (2004),Action|Crime|Drama|Thriller,4.5,0.6666666666666665,22352
Battlestar Galactica (2003),Drama|Sci-Fi|War,5.0,1.1666666666666665,22352
Serenity (2005),Action|Adventure|Sci-Fi,4.5,0.6666666666666665,22352
Memoirs of a Geisha (2005),Drama|Romance,4.0,0.16666666666666652,22352
Lucky Number Slevin (2006),Crime|Drama|Mystery,4.0,0.16666666666666652,22352
United 93 (2006),Crime|Drama,4.5,0.6666666666666665,22352
X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller,4.0,0.16666666666666652,22352
"Queen, The (2006)",Drama,4.5,0.6666666666666665,22352
Letters from Iwo Jima (2006),Drama|War,4.5,0.6666666666666665,22352
Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller,4.0,0.16666666666666652,22352
Fracture (2007),Crime|Drama|Mystery|Thriller,4.0,0.16666666666666652,22352
Across the Universe (2007),Drama|Fantasy|Musical|Romance,4.5,0.6666666666666665,22352
Stardust (2007),Adventure|Comedy|Fantasy|Romance,4.5,0.6666666666666665,22352
Eastern Promises (2007),Crime|Drama|Thriller,4.5,0.6666666666666665,22352
Gone Baby Gone (2007),Crime|Drama|Mystery,4.5,0.6666666666666665,22352
American Gangster (2007),Crime|Drama|Thriller,4.5,0.6666666666666665,22352
"Orphanage, The (Orfanato, El) (2007)",Drama|Horror|Mystery|Thriller,4.0,0.16666666666666652,22352
National Treasure: Book of Secrets (2007),Action|Adventure,4.0,0.16666666666666652,22352
In Bruges (2008),Comedy|Crime|Drama|Thriller,4.5,0.6666666666666665,22352
"Bank Job, The (2008)",Action|Crime|Thriller,4.5,0.6666666666666665,22352
21 (2008),Crime|Drama|Romance|Thriller,4.0,0.16666666666666652,22352
Forgetting Sarah Marshall (2008),Comedy|Romance,4.0,0.16666666666666652,22352
"Incredible Hulk, The (2008)",Action|Sci-Fi,4.0,0.16666666666666652,22352
Watchmen (2009),Action|Drama|Mystery|Sci-Fi|Thriller|IMAX,4.5,0.6666666666666665,22352
Quantum of Solace (2008),Action|Adventure|Thriller,4.0,0.16666666666666652,22352
Angels & Demons (2009),Crime|Drama|Mystery|Thriller,4.0,0.16666666666666652,22352
"Hurt Locker, The (2008)",Action|Drama|Thriller|War,4.0,0.16666666666666652,22352
How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX,4.0,0.16666666666666652,22352
"Town, The (2010)",Crime|Drama|Thriller,4.5,0.6666666666666665,22352
Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX,4.5,0.6666666666666665,22352
Limitless (2011),Sci-Fi|Thriller,4.0,0.16666666666666652,22352
"Adjustment Bureau, The (2011)",Romance|Sci-Fi|Thriller,4.0,0.16666666666666652,22352
Thor (2011),Action|Adventure|Drama|Fantasy|IMAX,4.5,0.6666666666666665,22352
Midnight in Paris (2011),Comedy|Fantasy|Romance,4.5,0.6666666666666665,22352
X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War,4.0,0.16666666666666652,22352
Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX,5.0,1.1666666666666665,22352
Drive (2011),Crime|Drama|Film-Noir|Thriller,4.0,0.16666666666666652,22352
Captain America: The First Avenger (2011),Action|Adventure|Sci-Fi|Thriller|War,4.5,0.6666666666666665,22352
Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller,4.5,0.6666666666666665,22352
Hugo (2011),Children|Drama|Mystery,4.0,0.16666666666666652,22352
"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX,5.0,1.1666666666666665,22352
Mission: Impossible - Ghost Protocol (2011),Action|Adventure|Thriller|IMAX,4.5,0.6666666666666665,22352
"Girl with the Dragon Tattoo, The (2011)",Drama|Thriller,4.5,0.6666666666666665,22352
"Amazing Spider-Man, The (2012)",Action|Adventure|Sci-Fi|IMAX,4.5,0.6666666666666665,22352
Skyfall (2012),Action|Adventure|Thriller|IMAX,4.5,0.6666666666666665,22352
Looper (2012),Action|Crime|Sci-Fi,4.0,0.16666666666666652,22352
Wreck-It Ralph (2012),Animation|Comedy,4.0,0.16666666666666652,22352
Silver Linings Playbook (2012),Comedy|Drama,5.0,1.1666666666666665,22352
"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX,4.0,0.16666666666666652,22352
Django Unchained (2012),Action|Drama|Western,4.5,0.6666666666666665,22352
Iron Man 3 (2013),Action|Sci-Fi|Thriller|IMAX,4.5,0.6666666666666665,22352
Star Trek Into Darkness (2013),Action|Adventure|Sci-Fi|IMAX,4.5,0.6666666666666665,22352
Her (2013),Drama|Romance|Sci-Fi,4.5,0.6666666666666665,22352
Edge of Tomorrow (2014),Action|Sci-Fi|IMAX,4.0,0.16666666666666652,22352
Gone Girl (2014),Drama|Thriller,4.5,0.6666666666666665,22352
Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi,4.5,0.6666666666666665,22352
Heat (1995),Action|Crime|Thriller,4.5,0.8969740634005765,124078
Nixon (1995),Drama,4.0,0.3969740634005765,124078
"Postman, The (Postino, Il) (1994)",Comedy|Drama|Romance,4.0,0.3969740634005765,124078
"Hate (Haine, La) (1995)",Crime|Drama,4.0,0.3969740634005765,124078
Bottle Rocket (1996),Adventure|Comedy|Crime|Romance,4.0,0.3969740634005765,124078
Crumb (1994),Documentary,4.0,0.3969740634005765,124078
Before Sunrise (1995),Drama|Romance,4.0,0.3969740634005765,124078
Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,4.5,0.8969740634005765,124078
Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,4.0,0.3969740634005765,124078
Dazed and Confused (1993),Comedy,4.0,0.3969740634005765,124078
Primal Fear (1996),Crime|Drama|Mystery|Thriller,4.0,0.3969740634005765,124078
Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,4.0,0.3969740634005765,124078
Lone Star (1996),Drama|Mystery|Western,4.0,0.3969740634005765,124078
"Apartment, The (1960)",Comedy|Drama|Romance,4.5,0.8969740634005765,124078
Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance,4.5,0.8969740634005765,124078
His Girl Friday (1940),Comedy|Romance,4.0,0.3969740634005765,124078
Michael Collins (1996),Drama,4.0,0.3969740634005765,124078
Secrets & Lies (1996),Drama,4.5,0.8969740634005765,124078
Swingers (1996),Comedy|Drama,4.5,0.8969740634005765,124078
Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime,4.0,0.3969740634005765,124078
Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama,5.0,1.3969740634005765,124078
"Thin Blue Line, The (1988)",Documentary,4.0,0.3969740634005765,124078
Withnail & I (1987),Comedy,4.5,0.8969740634005765,124078
"Third Man, The (1949)",Film-Noir|Mystery|Thriller,4.5,0.8969740634005765,124078
Harold and Maude (1971),Comedy|Drama|Romance,4.0,0.3969740634005765,124078
"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Drama,4.5,0.8969740634005765,124078
Local Hero (1983),Comedy,4.5,0.8969740634005765,124078
Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller,4.0,0.3969740634005765,124078
8 1/2 (8½) (1963),Drama|Fantasy,4.0,0.3969740634005765,124078
Unforgiven (1992),Drama|Western,4.5,0.8969740634005765,124078
Akira (1988),Action|Adventure|Animation|Sci-Fi,4.5,0.8969740634005765,124078
"Man Who Would Be King, The (1975)",Adventure|Drama,4.0,0.3969740634005765,124078
Butch Cassidy and the Sundance Kid (1969),Action|Western,5.0,1.3969740634005765,124078
"Paris, Texas (1984)",Drama|Romance,4.5,0.8969740634005765,124078
Beavis and Butt-Head Do America (1996),Adventure|Animation|Comedy|Crime,4.0,0.3969740634005765,124078
Waiting for Guffman (1996),Comedy,4.0,0.3969740634005765,124078
Donnie Brasco (1997),Crime|Drama,4.0,0.3969740634005765,124078
Grosse Pointe Blank (1997),Comedy|Crime|Romance,4.0,0.3969740634005765,124078
Chasing Amy (1997),Comedy|Drama|Romance,4.5,0.8969740634005765,124078
Good Will Hunting (1997),Drama|Romance,5.0,1.3969740634005765,124078
Out of Sight (1998),Comedy|Crime|Drama|Romance|Thriller,4.0,0.3969740634005765,124078
Plan 9 from Outer Space (1959),Horror|Sci-Fi,5.0,1.3969740634005765,124078
On the Waterfront (1954),Crime|Drama,4.5,0.8969740634005765,124078
Repo Man (1984),Comedy|Sci-Fi,4.0,0.3969740634005765,124078
"Purple Rose of Cairo, The (1985)",Comedy|Drama|Fantasy|Romance,4.0,0.3969740634005765,124078
"Jerk, The (1979)",Comedy,4.0,0.3969740634005765,124078
"Untouchables, The (1987)",Action|Crime|Drama,4.0,0.3969740634005765,124078
Cube (1997),Horror|Mystery|Sci-Fi|Thriller,4.5,0.8969740634005765,124078
"Celebration, The (Festen) (1998)",Drama,4.0,0.3969740634005765,124078
"Thin Red Line, The (1998)",Action|Drama|War,4.5,0.8969740634005765,124078
Go (1999),Comedy|Crime,4.0,0.3969740634005765,124078
Invasion of the Body Snatchers (1956),Horror|Sci-Fi|Thriller,4.0,0.3969740634005765,124078
Radio Days (1987),Comedy|Drama,4.0,0.3969740634005765,124078
Stop Making Sense (1984),Documentary|Musical,5.0,1.3969740634005765,124078
"Hard Day's Night, A (1964)",Adventure|Comedy|Musical,4.0,0.3969740634005765,124078
"Year of Living Dangerously, The (1982)",Drama|Romance|War,4.0,0.3969740634005765,124078
"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western,4.0,0.3969740634005765,124078
Crimes and Misdemeanors (1989),Comedy|Crime|Drama,4.5,0.8969740634005765,124078
Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy,4.0,0.3969740634005765,124078
American Movie (1999),Documentary,4.0,0.3969740634005765,124078
Drugstore Cowboy (1989),Crime|Drama,4.0,0.3969740634005765,124078
All About My Mother (Todo sobre mi madre) (1999),Drama,4.0,0.3969740634005765,124078
Wonder Boys (2000),Comedy|Drama,4.5,0.8969740634005765,124078
Breaking Away (1979),Comedy|Drama,4.5,0.8969740634005765,124078
American Graffiti (1973),Comedy|Drama,4.0,0.3969740634005765,124078
"Searchers, The (1956)",Drama|Western,4.0,0.3969740634005765,124078
For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western,4.0,0.3969740634005765,124078
"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi,4.0,0.3969740634005765,124078
Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy,4.0,0.3969740634005765,124078
Badlands (1973),Crime|Drama|Thriller,4.0,0.3969740634005765,124078
Love and Death (1975),Comedy,5.0,1.3969740634005765,124078
Amores Perros (Love's a Bitch) (2000),Drama|Thriller,4.0,0.3969740634005765,124078
Bill & Ted's Excellent Adventure (1989),Adventure|Comedy|Sci-Fi,4.0,0.3969740634005765,124078
Dirty Harry (1971),Action|Crime|Thriller,4.0,0.3969740634005765,124078
"Man Who Wasn't There, The (2001)",Crime|Drama,4.5,0.8969740634005765,124078
Bill & Ted's Bogus Journey (1991),Adventure|Comedy|Fantasy|Sci-Fi,4.0,0.3969740634005765,124078
Jackass: The Movie (2002),Action|Comedy|Documentary,4.0,0.3969740634005765,124078
My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy,4.0,0.3969740634005765,124078
"King of Comedy, The (1983)",Comedy|Drama,5.0,1.3969740634005765,124078
X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller,4.5,0.8969740634005765,124078
All the President's Men (1976),Drama|Thriller,4.5,0.8969740634005765,124078
"Station Agent, The (2003)",Comedy|Drama,4.0,0.3969740634005765,124078
Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,4.0,0.3969740634005765,124078
"Good bye, Lenin! (2003)",Comedy|Drama,4.0,0.3969740634005765,124078
Band of Brothers (2001),Action|Drama|War,4.5,0.8969740634005765,124078
Before Sunset (2004),Drama|Romance,4.0,0.3969740634005765,124078
I Heart Huckabees (2004),Comedy,4.5,0.8969740634005765,124078
Old Boy (2003),Mystery|Thriller,4.5,0.8969740634005765,124078
"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy,4.0,0.3969740634005765,124078
Serenity (2005),Action|Adventure|Sci-Fi,4.0,0.3969740634005765,124078
Grizzly Man (2005),Documentary,4.0,0.3969740634005765,124078
Wallace & Gromit in The Curse of the Were-Rabbit (2005),Adventure|Animation|Children|Comedy,4.0,0.3969740634005765,124078
Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller,4.0,0.3969740634005765,124078
"Good Night, and Good Luck. (2005)",Crime|Drama,4.0,0.3969740634005765,124078
Brick (2005),Crime|Drama|Film-Noir|Mystery,4.0,0.3969740634005765,124078
"Inconvenient Truth, An (2006)",Documentary,4.0,0.3969740634005765,124078
Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller,4.0,0.3969740634005765,124078
"King of Kong, The (2007)",Documentary,4.0,0.3969740634005765,124078
Michael Clayton (2007),Drama|Thriller,4.0,0.3969740634005765,124078
Gone Baby Gone (2007),Crime|Drama|Mystery,4.0,0.3969740634005765,124078
"Assassination of Jesse James by the Coward Robert Ford, The (2007)",Crime|Drama|Western,4.5,0.8969740634005765,124078
Be Kind Rewind (2008),Comedy,4.0,0.3969740634005765,124078
"Mist, The (2007)",Horror|Sci-Fi,4.5,0.8969740634005765,124078
Hellboy II: The Golden Army (2008),Action|Adventure|Fantasy|Sci-Fi,4.0,0.3969740634005765,124078
In Bruges (2008),Comedy|Crime|Drama|Thriller,5.0,1.3969740634005765,124078
Iron Man (2008),Action|Adventure|Sci-Fi,4.0,0.3969740634005765,124078
Step Brothers (2008),Comedy,4.0,0.3969740634005765,124078
Pineapple Express (2008),Action|Comedy|Crime,4.0,0.3969740634005765,124078
Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance,4.5,0.8969740634005765,124078
Role Models (2008),Comedy,4.0,0.3969740634005765,124078
Milk (2008),Drama,4.5,0.8969740634005765,124078
Doubt (2008),Drama|Mystery,4.0,0.3969740634005765,124078
Adventureland (2009),Comedy|Drama,4.5,0.8969740634005765,124078
Inglourious Basterds (2009),Action|Drama|War,4.5,0.8969740634005765,124078
(500) Days of Summer (2009),Comedy|Drama|Romance,4.5,0.8969740634005765,124078
Up in the Air (2009),Drama|Romance,4.0,0.3969740634005765,124078
Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime,4.0,0.3969740634005765,124078
Shutter Island (2010),Drama|Mystery|Thriller,4.0,0.3969740634005765,124078
Exit Through the Gift Shop (2010),Comedy|Documentary,4.0,0.3969740634005765,124078
Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,5.0,1.3969740634005765,124078
Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,5.0,1.3969740634005765,124078
"Social Network, The (2010)",Drama,4.5,0.8969740634005765,124078
127 Hours (2010),Adventure|Drama|Thriller,4.5,0.8969740634005765,124078
Black Swan (2010),Drama|Thriller,4.0,0.3969740634005765,124078
Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX,4.0,0.3969740634005765,124078
"King's Speech, The (2010)",Drama,4.5,0.8969740634005765,124078
"Fighter, The (2010)",Drama,4.0,0.3969740634005765,124078
True Grit (2010),Western,4.5,0.8969740634005765,124078
Source Code (2011),Action|Drama|Mystery|Sci-Fi|Thriller,4.0,0.3969740634005765,124078
Midnight in Paris (2011),Comedy|Fantasy|Romance,4.5,0.8969740634005765,124078
Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX,4.0,0.3969740634005765,124078
Drive (2011),Crime|Drama|Film-Noir|Thriller,5.0,1.3969740634005765,124078
"Crazy, Stupid, Love. (2011)",Comedy|Drama|Romance,4.0,0.3969740634005765,124078
Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller,4.0,0.3969740634005765,124078
Moneyball (2011),Drama,4.0,0.3969740634005765,124078
"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX,5.0,1.3969740634005765,124078
50/50 (2011),Comedy|Drama,4.5,0.8969740634005765,124078
Hugo (2011),Children|Drama|Mystery,4.0,0.3969740634005765,124078
"Hunger Games, The (2012)",Action|Adventure|Drama|Sci-Fi|Thriller,4.5,0.8969740634005765,124078
"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX,5.0,1.3969740634005765,124078
Sherlock Holmes: A Game of Shadows (2011),Action|Adventure|Comedy|Crime|Mystery|Thriller,4.0,0.3969740634005765,124078
"Cabin in the Woods, The (2012)",Comedy|Horror|Sci-Fi|Thriller,4.5,0.8969740634005765,124078
Moonrise Kingdom (2012),Comedy|Drama|Romance,4.5,0.8969740634005765,124078
Skyfall (2012),Action|Adventure|Thriller|IMAX,4.5,0.8969740634005765,124078
Looper (2012),Action|Crime|Sci-Fi,5.0,1.3969740634005765,124078
Argo (2012),Drama|Thriller,4.0,0.3969740634005765,124078
Silver Linings Playbook (2012),Comedy|Drama,4.0,0.3969740634005765,124078
Life of Pi (2012),Adventure|Drama|IMAX,4.5,0.8969740634005765,124078
"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX,4.0,0.3969740634005765,124078
Django Unchained (2012),Action|Drama|Western,4.5,0.8969740634005765,124078
Iron Man 3 (2013),Action|Sci-Fi|Thriller|IMAX,4.0,0.3969740634005765,124078
Star Trek Into Darkness (2013),Action|Adventure|Sci-Fi|IMAX,4.0,0.3969740634005765,124078
Gravity (2013),Action|Sci-Fi|IMAX,4.5,0.8969740634005765,124078
"Hunger Games: Catching Fire, The (2013)",Action|Adventure|Sci-Fi|IMAX,4.0,0.3969740634005765,124078
